"","EDCS-ID","province","place","start_yr","end_yr_1","inscr_type1","inscr_type2","inscr_type3","inscr_type4","inscr_type5","inscription","clean_text_interpretive_word","language","Latitude","Longitude","Material"
"253","EDCS-22300379","Sardinia","Casteddu / Cagliari / Carales",71,200,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / L(uci) Sutori / Nicephori / L(ucius) Sutorius / Cornelianus / patri / piissimo f(ecit)","Dis Manibus Luci Sutori Nicephori Lucius Sutorius Cornelianus patri piissimo fecit",NA,"39.2169525","9.1128513",NA
"254","EDCS-22300380","Sardinia","Casteddu / Cagliari / Carales",71,200,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Sutoriae / Athenaidis / L(ucius) Sutorius / Nicephorus / coniugi / b(ene) m(erenti) f(ecit)","Dis Manibus Sutoriae Athenaidis Lucius Sutorius Nicephorus coniugi bene merenti fecit",NA,"39.2169525","9.1128513",NA
"255","EDCS-22300381","Sardinia","Casteddu / Cagliari / Carales",71,200,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Sutoriae / Euporis / L(ucius) Sutorius / Cornelianus / b(ene) [m(erenti) f(ecit?)]","Dis Manibus Sutoriae Euporis Lucius Sutorius Cornelianus bene merenti fecit",NA,"39.2169525","9.1128513",NA
"256","EDCS-22300382","Sardinia","Casteddu / Cagliari / Carales",151,200,"tituli sepulcrales",NA,NA,NA,NA,"Dis Ma(nibus) / C(aio) Terentio Di/ocli / C(aio) Ter(entio) Callist(o) / C(aio) Ter(entio) Diocli // [[3]]OIE / [[3]]PR / [[3]]R / [","Dis Manibus Caio Terentio Diocli Caio Terentio Callisto Caio Terentio Diocli OIE PR R",NA,"39.2169525","9.1128513",NA
"257","EDCS-22300383","Sardinia","Casteddu / Cagliari / Carales",101,300,"tituli sepulcrales",NA,NA,NA,NA,"]AOI[3]ori / [3] Trosius Felix / sibi [a]tq(ue) suis f(ecit)","AOI ori Trosius Felix sibi at que suis fecit",NA,"39.2169525","9.1128513",NA
"258","EDCS-22300384","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"D(is) [M(anibus)] / L(uci) Val[3]/cissi[","Dis Manibus Luci Val cissi",NA,"39.2169525","9.1128513",NA
"259","EDCS-22300385","Sardinia","Casteddu / Cagliari / Carales",1,100,"tituli sepulcrales",NA,NA,NA,NA,"Q(uinto) Valerio / Castino / Q(uintus) Valerius Athictus / patri / et Antonia Recepta / coniugi bene merenti","Quinto Valerio Castino Quintus Valerius Athictus patri et Antonia Recepta coniugi bene merenti",NA,"39.2169525","9.1128513",NA
"260","EDCS-22300386","Sardinia","Casteddu / Cagliari / Carales",101,230,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / M(arcus) Valerius B/enerianus / vixit an(nos) XVII / fecit mater // D(is) M(anibus) / Clodia Beneria / vixit an(nos) / LXXX","Dis Manibus Marcus Valerius Benerianus vixit annos XVII fecit mater Dis Manibus Clodia Beneria vixit annos LXXX",NA,"39.2169525","9.1128513",NA
"261","EDCS-22300387","Sardinia","Casteddu / Cagliari / Carales",101,230,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / C(aius) Valerius / Victoricus vi/xit annis XXXX / menses(!) II fecit / frater bene me/renti","Dis Manibus Caius Valerius Victoricus vixit annis XXXX menses II fecit frater bene merenti",NA,"39.2169525","9.1128513",NA
"262","EDCS-22300388","Sardinia","Casteddu / Cagliari / Carales",171,300,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Valeriae qua[e] vix(it) / annis XXXX co(n)iugi b(ene) m(erenti) / maritus fecit","Dis Manibus Valeriae quae vixit annis XXXX coniugi bene merenti maritus fecit",NA,"39.2169525","9.1128513",NA
"263","EDCS-22300389","Sardinia","Casteddu / Cagliari / Carales",171,230,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Valeriae / Castae vixit / an(nos) XXXVI fec(erunt) / [V]aleria Resti/tuta soror et / Valerius / Atimetus / co(n)iugi b(ene) m(erenti)","Dis Manibus Valeriae Castae vixit annos XXXVI fecerunt Valeria Restituta soror et Valerius Atimetus coniugi bene merenti",NA,"39.2169525","9.1128513",NA
"264","EDCS-22300390","Sardinia","Casteddu / Cagliari / Carales",151,300,"tituli sepulcrales",NA,NA,NA,NA,"Dis Manib(us) / Valeriae Vari/ae vixit ann(os) / XXIII m(enses) X d(ies) VII / fecit Duceni/us Fastus co(n)/iug(i) incompa/rabili","Dis Manibus Valeriae Variae vixit annos XXIII menses X dies VII fecit Ducenius Fastus coniugi incomparabili",NA,"39.2169525","9.1128513",NA
"265","EDCS-22300391","Sardinia","Casteddu / Cagliari / Carales",71,150,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Vernae / Helvidi A(uli) / ser(vi) vix(it) an(nos) / XL Vera con(tubernali) / b(ene) m(erenti) f(ecit)","Dis Manibus Vernae Helvidi Auli servi vixit annos XL Vera contubernali bene merenti fecit",NA,"39.2169525","9.1128513",NA
"266","EDCS-22300392","Sardinia","Casteddu / Cagliari / Carales",151,230,"tituli sepulcrales",NA,NA,NA,NA,"D(is) [M(anibus)] / Veturiu[s 3] / [3]rinus Max[3] / co(n)iugi bene m[er]/enti fecit vixit / [an]nis XXXXV ben/[e me]renti fecit C[3]","Dis Manibus Veturius rinus Max coniugi bene merenti fecit vixit annis XXXXV bene merenti fecit C",NA,"39.2169525","9.1128513",NA
"267","EDCS-22300393","Sardinia","Casteddu / Cagliari / Carales",NA,51,"tituli sacri","tituli sepulcrales",NA,NA,NA,"to 100;   b:  51 to 100;   c:  51 to 100         

 
 
T(itus) Vinius Beryllus se v[i]vo templum Se[cu]ritati suae / sibi fecit posterisque suis // T(iti) Vi/ni [T(iti) f(ilii)] Berylli / [p]o[st]eris // Item T(iti) Vini / Berylli / patris","Titus Vinius Beryllus se vivo templum Securitati suae sibi fecit posteris que suis Titi Vini Titi filii Berylli posteris Item Titi Vini Berylli patris",NA,"39.2169525","9.1128513",NA
"268","EDCS-22300394","Sardinia","Casteddu / Cagliari / Carales",131,170,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / Urbanus vix(it) an(nos) LX / filia patri meren/ti fec(it)","Dis Manibus Urbanus vixit annos LX filia patri merenti fecit",NA,"39.2169525","9.1128513",NA
"269","EDCS-22300395","Sardinia","Casteddu / Cagliari / Carales",101,200,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / A(ulo) Papilio [3]ere / vixit ann(os) XXX[3] / mar[it]o [3] / [3]ENTA[3] / MV[3]IT[","Dis Manibus Aulo Papilio ere vixit annos XXX marito ENTA MV IT",NA,"39.2169525","9.1128513",NA
"270","EDCS-22300396","Sardinia","Casteddu / Cagliari / Carales",51,200,"tituli sepulcrales",NA,NA,NA,NA,"D(is) M(anibus) / L(ucio) Aleitenio / Diadumeno / vix(it) ann(os) X[3] / filio eius / [3]aresia / [3]M[3]","Dis Manibus Lucio Aleitenio Diadumeno vixit annos X filio eius aresia M",NA,"39.2169525","9.1128513",NA
"271","EDCS-22300397","Sardinia","Casteddu / Cagliari / Carales",201,300,"tituli sepulcrales",NA,NA,NA,NA,"]icius C[3] / [3 vi]xit an[nos] / [3]III me(n)[s(es)] / VII di[es 3] / [3] f(ecit) b(ene) m(erenti) / [","icius C vixit annos III menses VII dies fecit bene merenti",NA,"39.2169525","9.1128513",NA
"272","EDCS-22300428","Sardinia","Casteddu / Cagliari / Carales",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"]V[ // q]ui vi[xit 3] / [3] Kal(endas) Apr[iles","V qui vixit Kalendas Apriles",NA,"39.2169525","9.1128513",NA
"273","EDCS-22300399","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"]LETT[3] / [3]COS[","LETT COS",NA,"39.2169525","9.1128513",NA
"274","EDCS-22300400","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"Ba[3]ma[3]i // D(is) M(anibus) [3]tio[3]","Ba ma i Dis Manibus tio",NA,"39.2169525","9.1128513",NA
"275","EDCS-22300401","Sardinia","Casteddu / Cagliari / Carales",101,300,"tituli sepulcrales",NA,NA,NA,NA,"] / vix(it) ann(um) unu(m) et me(n)ses II / [","vixit annum unum et menses II",NA,"39.2169525","9.1128513",NA
"276","EDCS-22300402","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"] OBA[3] / [3 c]urato[r","OBA curator",NA,"39.2169525","9.1128513",NA
"277","EDCS-22300403","Sardinia","Casteddu / Cagliari / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"]NV[3] / [3 qui]evit i[n pace 3] / [3 iac]et(?) b(onae) m(emoriae) [","NV quievit in pace iacet bonae memoriae",NA,"39.2169525","9.1128513",NA
"278","EDCS-22300404","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"]tom[3] / [3 vi]xit [","tom vixit",NA,"39.2169525","9.1128513",NA
"279","EDCS-22300405","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"]ae / [3]ninus","ae ninus",NA,"39.2169525","9.1128513",NA
"280","EDCS-22300406","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"] / TIO[3] / TER[","TIO TER",NA,"39.2169525","9.1128513",NA
"281","EDCS-22300407","Sardinia","Casteddu / Cagliari / Carales",1,100,"tituli sepulcrales",NA,NA,NA,NA,"]sroni Ingenuo et Primigenio Antonio et Artemisio","sroni Ingenuo et Primigenio Antonio et Artemisio",NA,"39.2169525","9.1128513",NA
"282","EDCS-22300408","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"]II[3] / [3]I AE[3] / [3]CVB[","II I AE CVB",NA,"39.2169525","9.1128513",NA
"283","EDCS-22300409","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"]MC[3] / [3]DI[ // ]AV[ // ]III[","MC DI AV III",NA,"39.2169525","9.1128513",NA
"284","EDCS-22300410","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"]NIGI[3] / [3]VIO[","NIGI VIO",NA,"39.2169525","9.1128513",NA
"285","EDCS-22300411","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"Et [3 a]nno uno mens(ibus) VIII dieb(us) XVI","Et anno uno mensibus VIII diebus XVI",NA,"39.2169525","9.1128513",NA
"286","EDCS-22300412","Sardinia","Casteddu / Cagliari / Carales",401,500,"carmina","tituli sepulcrales",NA,NA,NA,"]am prisca fide l[3] / [3]vi sorte labor ci[3] / [3] rerum penetrat S[3] / [3]TT[","am prisca fide l vi sorte labor ci rerum penetrat S TT",NA,"39.2169525","9.1128513",NA
"287","EDCS-22300413","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"carmina","tituli sepulcrales",NA,NA,NA,"] veniat [3] / [3] properae nimis [3] / [3]ho quem tes[3] / [3]V piae N[","veniat properae nimis ho quem tes V piae N",NA,"39.2169525","9.1128513",NA
"288","EDCS-22300414","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"depositu]s su[b die 3] / [3]XXII S[","depositus sub die XXII S",NA,"39.2169525","9.1128513",NA
"289","EDCS-22300415","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"]C[3] / [3]enti[","C enti",NA,"39.2169525","9.1128513",NA
"290","EDCS-22300416","Sardinia","Casteddu / Cagliari / Carales",NA,NA,"tituli sepulcrales",NA,NA,NA,NA,"]ral[3] / [3]at V[","ral at V",NA,"39.2169525","9.1128513",NA
"291","EDCS-22300417","Sardinia","Casteddu / Cagliari / Carales",101,300,"tituli sepulcrales",NA,NA,NA,NA,"]tius vix(it) [3] / [3]S[","tius vixit S",NA,"39.2169525","9.1128513",NA
"292","EDCS-22300418","Sardinia","Casteddu / Cagliari / Carales",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"B(onae) m(emoriae) (H)abedea q[uae vix]/it ann(os) plus m(inus) n(umero) XX[3 qui]/evit in pace dep[osita(?)","Bonae memoriae Habedea quae vixit annos plus minus numero XX quievit in pace deposita",NA,"39.2169525","9.1128513",NA
"293","EDCS-22300419","Sardinia","Casteddu / Cagliari / Carales",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"[Hic ia]cet deflet[a 3] / [A]deodata C[3] / [3]IIIIII[","Hic iacet defleta Adeodata C IIIIII",NA,"39.2169525","9.1128513",NA
"294","EDCS-22300420","Sardinia","Casteddu / Cagliari / Carales",401,600,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"B(onae) m(emoriae) Agn[eti(?)] q(uae?) vix(it) ann(os) pl(us) m(inus) XVI req[uiev(it?)] in pac[e s(ub) d(ie)] III Kal[endas] Febr[uarias] ind(ictione) [3]","Bonae memoriae Agneti quae vixit annos plus minus XVI requievit in pace sub die III Kalendas Februarias indictione",NA,"39.2169525","9.1128513",NA
"295","EDCS-22300421","Sardinia","Casteddu / Cagliari / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"H(i)c i(a)c(et) s(an)c(ta)e m(emoriae) / Amabilis d(e)i s(e)r(us) / q(ui) v(ixit) an(nos) p(lus) m(inus) LXXX / r(e)q(uievit) XV K(a)l(endas) Ap(ri)l(es)","Hic iacet sanctae memoriae Amabilis dei serus qui vixit annos plus minus LXXX requievit XV Kalendas Apriles",NA,"39.2169525","9.1128513",NA
"296","EDCS-22300422","Sardinia","Casteddu / Cagliari / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Hic iace(t) bon(a)e memori(a)e / Andreas qui (ixit) an(nos) plus mi/n(us) XII requieit in p(ace) VI K(alendas) Ianu(arias)","Hic iacet bonae memoriae Andreas qui ixit annos plus minus XII requieit in pace VI Kalendas Ianuarias",NA,"39.2169525","9.1128513",NA
"297","EDCS-22300423","Sardinia","Casteddu / Cagliari / Carales",401,600,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"[Hic iac]et b(onae) m(emoriae) Antio/[chus(?) qui] vixit annos [plus] / [m]inus L requi[evit","Hic iacet bonae memoriae Antiochus qui vixit annos plus minus L requievit",NA,"39.2169525","9.1128513",NA
"298","EDCS-22300424","Sardinia","Casteddu / Cagliari / Carales",301,500,"carmina","tituli sepulcrales",NA,NA,NA,"ter denis h]onor hic / [annos requ]escit Apici / [ecce un]a nomen / [3]o d(ominus) n(oster) ius(s)it et ordo / [","ter denis honor hic annos requescit Apici ecce una nomen o dominus noster iussit et ordo",NA,"39.2169525","9.1128513",NA
"299","EDCS-22300425","Sardinia","Casteddu / Cagliari / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Arthemi[us] / [qu]ieit in pace / Miccina qui(!) v[ixit 3] / [quievi]t in pace s(ub) d(ie) [","Arthemius quieit in pace Miccina qui vixit quievit in pace sub die",NA,"39.2169525","9.1128513",NA
"300","EDCS-22300426","Sardinia","Casteddu / Cagliari / Carales",401,600,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Hic iacet b(onae) m(emoriae) ernaci / qui iit annis plus min(us) / XX requieit in pace XVI Kal(en)d(as) / Dece(m)b(res) [i]nd(ictione) X","Hic iacet bonae memoriae ernaci qui iit annis plus minus XX requieit in pace XVI Kalendas Decembres indictione X",NA,"39.2169525","9.1128513",NA
"301","EDCS-22300427","Sardinia","Casteddu / Cagliari / Carales",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"In hoc tumulo requies/cit s(anctae) m(emoriae) Bonifatius episcopus / qui vixit annis pl(us) m(inus) LX et se/dit cathedra annis VII m(ensibus) IIII / quievit in pace sub d(ie) XVI Kal(endas) / Septembres","In hoc tumulo requiescit sanctae memoriae Bonifatius episcopus qui vixit annis plus minus LX et sedit cathedra annis VII mensibus IIII quievit in pace sub die XVI Kalendas Septembres",NA,"39.2169525","9.1128513",NA
"302","EDCS-22300429","Sardinia","Casteddu / Cagliari / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"[Hi]c iacet b(onae) m(emoriae) Florus qui /[ix]it ann(os) pl(us) m(inus) LXX quieit in / [p]ace su(b) d(ie) VIIII Kal(endas) Februarias / hic iacet b(onae) m(emoriae) Pulceria qui i/xit ann(os) pl(us) m(inus) LXV quieit in / pace su(b) d(ie) Kal(endas) Ianuarias","Hic iacet bonae memoriae Florus qui ixit annos plus minus LXX quieit in pace sub die VIIII Kalendas Februarias hic iacet bonae memoriae Pulceria qui ixit annos plus minus LXV quieit in pace sub die Kalendas Ianuarias",NA,"39.2169525","9.1128513",NA
"303","EDCS-22300430","Sardinia","Casteddu / Cagliari / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Hic iacet b(o)n(ae) m(emo)r(i)a(e) Fortuna / qui iit plus minus / annis XXVII m(e)ns(ibus) III quie/vit in pace s(u)b d(ie) Non(arum) / [3] digna iit an(nos) / [3] cui ir clusit o/c(u)los","Hic iacet bonae memoriae Fortuna qui iit plus minus annis XXVII mensibus III quievit in pace sub die Nonarum digna iit annos cui ir clusit oculos",NA,"39.2169525","9.1128513",NA
"304","EDCS-22300431","Sardinia","Casteddu / Cagliari / Carales",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"B(onae) m(emoriae) / Fortunatus / qui vixit annis / pl(us) m(inus) XL quievit / in pace d(ie) N(onarum) No(vem)br(ium)","Bonae memoriae Fortunatus qui vixit annis plus minus XL quievit in pace die Nonarum Novembrium",NA,"39.2169525","9.1128513",NA
"305","EDCS-22300432","Sardinia","Casteddu / Cagliari / Carales",401,600,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"[3 hic iace]t b(onae) [m(emoriae) 3] / [3 Iu]nias ind(ictione) q(uarta) [3] / [3]rus et Gavi[3] / [3] quieit in pa[ce 3] / [3]ATE[3]","hic iacet bonae memoriae Iunias indictione quarta rus et Gavi quieit in pace ATE",NA,"39.2169525","9.1128513",NA
"306","EDCS-22300433","Sardinia","Casteddu / Cagliari / Carales",534,600,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Hic iacet b(onae) m(emoriae) Ho[3 vi]/xit annos plus [minus 3] / requieit i[n pace] / su(b) d(ie) pri(di)e N(ona)s I[3] / ind(ictione) quin[ta]","Hic iacet bonae memoriae Ho vixit annos plus minus requieit in pace sub die pridie Nonas I indictione quinta",NA,"39.2169525","9.1128513",NA
"307","EDCS-22300434","Sardinia","Casteddu / Cagliari / Carales",533,600,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"H(ic) iac(ent) b(o)n(ae) m(emoriae) Ioan/nes et Redemtu/s et Matrona re/quiescunt in pa/ce d(ie) XIIII K(a)l(endas) A/pr(i)l(e)s ind(ictionis) non(a)e / et undecim(a)e","Hic iacent bonae memoriae Ioannes et Redemtus et Matrona requiescunt in pace die XIIII Kalendas Apriles indictionis nonae et undecimae",NA,"39.2169525","9.1128513",NA
"308","EDCS-22300435","Sardinia","Casteddu / Cagliari / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"[3 L]ucifera qu[ae] / [vixit a]nnis pl(us) m(inus) I[3] / [3 in pa]ce die[3] / [3]isi[","Lucifera quae vixit annis plus minus I in pace die isi",NA,"39.2169525","9.1128513",NA
"309","EDCS-22300436","Sardinia","Casteddu / Cagliari / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"H(i)c iacet bene memoria / Maria qui(!) iit annis / plus minus XXXXXX requi/evit in pace sub d(ie) VII Kalend(as) Ma/ias","Hic iacet bene memoria Maria qui iit annis plus minus XXXXXX requievit in pace sub die VII Kalendas Maias",NA,"39.2169525","9.1128513","lapis"
"310","EDCS-22300437","Sardinia","Casteddu / Cagliari / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"(H)ic iacet b(onae) m(emoriae) Maria qui(!) vix/it annis pl(us) m(inus) XX b(onae) m(emoriae) Honor(i)/us qui vixit annis pl(us) m(inus) / XXX requieit in pace sub d(ie) / VI Kal(endas) Iunias","Hic iacet bonae memoriae Maria qui vixit annis plus minus XX bonae memoriae Honorius qui vixit annis plus minus XXX requieit in pace sub die VI Kalendas Iunias",NA,"39.2169525","9.1128513","lapis"
"311","EDCS-22300438","Sardinia","Casteddu / Cagliari / Carales",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"]ta Maria q[uae 3] / [3]m fecit M[","ta Maria quae m fecit M",NA,"39.2169525","9.1128513",NA
"312","EDCS-22300439","Sardinia","Casteddu / Cagliari / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"Hic iacet b(onae) m(emoriae) Pascasiu/s qui vixit annis pl(us) m(inus) XXXX / requievit in pace su(b) d(ie) VIIII / Kal(endas) Decemb(res)","Hic iacet bonae memoriae Pascasius qui vixit annis plus minus XXXX requievit in pace sub die VIIII Kalendas Decembres",NA,"39.2169525","9.1128513",NA
"313","EDCS-22300440","Sardinia","Casteddu / Cagliari / Carales",401,600,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"H(ic) iacet b(onae) m(emoriae) Pascasius / qui ix(i)t ann(os) plus minu/s XIII requieit in pac/e sub di(e) VIII K(alendas) Iulias ind(i)c(tione) XI","Hic iacet bonae memoriae Pascasius qui ixit annos plus minus XIII requieit in pace sub die VIII Kalendas Iulias indictione XI",NA,"39.2169525","9.1128513",NA
"314","EDCS-22300441","Sardinia","Casteddu / Cagliari / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"[B(onae)] m(emoriae) Paulinus / [vix]{s}it an(n)s pl(us) m(inus) LI requ(ievit) in p(ace) / b(onae) m(emoriae) Firmina q(uae) vix(it) ann(is) / pl(us) m(inus) LI req(uievit) in pa[ce] / b(onae) m(emoriae) Felicianus q(ui) [vix(it)] / annis II d(iebus) XVI","Bonae memoriae Paulinus vixit anns plus minus LI requievit in pace bonae memoriae Firmina quae vixit annis plus minus LI requievit in pace bonae memoriae Felicianus qui vixit annis II diebus XVI",NA,"39.2169525","9.1128513",NA
"315","EDCS-22300442","Sardinia","Casteddu / Cagliari / Carales",301,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"B(onae) m(emoriae) Proiectus / qui vixit an(nos) XXIII / recessit d(ie) VII K(a)l(endas) Feb(ruarias) in pace","Bonae memoriae Proiectus qui vixit annos XXIII recessit die VII Kalendas Februarias in pace",NA,"39.2169525","9.1128513",NA
"316","EDCS-22300443","Sardinia","Casteddu / Cagliari / Carales",401,500,"inscriptiones christianae","tituli sepulcrales",NA,NA,NA,"B(onae) m(emoriae) Quodul(t)deo qui vi/{i}xit ann(os) pl(us) m(i)n(u)s L / requievit in pace Kal(endis) A(u)g(ustis) / b(onae) m(emoriae) Tecla qui(!) vixit ann(os) p(lus) m(i)n(u)s LX / requievi{vi}t in pace XIII K(alendas) A(u)g(ustas)","Bonae memoriae Quodultdeo qui vixit annos plus minus L requievit in pace Kalendis Augustis bonae memoriae Tecla qui vixit annos plus minus LX requievit in pace XIII Kalendas Augustas",NA,"39.2169525","9.1128513",NA
